,1,2,3,4,5,6+
1,1.999988,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.721565,11.278429,0.000000,0.000000,0.000000,0.000000
3,0.316422,4.945836,52.737740,0.000000,0.000000,0.000000
4,0.584435,9.135023,97.407291,175.873252,0.000000,0.000000
5,1.613833,25.225043,268.976137,485.648535,90.536455,0.000000
6,2.096893,32.775529,349.487419,631.015283,117.636279,29.988601
7,1.963471,30.690070,327.250043,590.864698,110.151254,28.080470
8,1.278330,19.980955,213.058109,384.686015,71.714636,18.281959
9,0.677929,10.596388,112.989914,204.008380,38.032021,9.695369
10,0.320935,5.016375,53.489906,96.578435,18.004521,4.589829
11,0.167679,2.620915,27.946973,50.459520,9.406856,2.398057
12,0.066711,1.042730,11.118688,20.075293,3.742513,0.954066
13,0.023439,0.366364,3.906566,7.053481,1.314937,0.335212
14,0.028848,0.450910,4.808081,8.681208,1.618384,0.412569
15,0.012621,0.197273,2.103536,3.798028,0.708043,0.180499
16,0.003606,0.056364,0.601010,1.085151,0.202298,0.051571
17,0.001803,0.028182,0.300505,0.542575,0.101149,0.025786
18,0.003606,0.056364,0.601010,1.085151,0.202298,0.051571
20,0.001803,0.028182,0.300505,0.542575,0.101149,0.025786
