,1,2,3,4,5,6+
1,669.999954,0.000000,0.000000,0.000000,0.000000,0.000000
2,2291.530795,2792.468876,0.000000,0.000000,0.000000,0.000000
3,2213.226439,2697.046865,346.726372,0.000000,0.000000,0.000000
4,422.678212,515.077413,66.217212,50.027120,0.000000,0.000000
5,81.870340,99.767534,12.825893,9.689966,17.846301,0.000000
6,8.331036,10.152235,1.305149,0.986040,1.816020,29.410031
7,1.602122,1.952353,0.250990,0.189623,0.349235,5.655775
8,0.640849,0.780941,0.100396,0.075849,0.139694,2.262310
9,0.480637,0.585706,0.075297,0.056887,0.104770,1.696733
10,0.160212,0.195235,0.025099,0.018962,0.034923,0.565578
21,0.160212,0.195235,0.025099,0.018962,0.034923,0.565578
30,0.160212,0.195235,0.025099,0.018962,0.034923,0.565578
