,1,2,3,4,5,6+
1,1015.000116,0.000000,0.000000,0.000000,0.000000,0.000000
2,5016.866833,3905.133898,0.000000,0.000000,0.000000,0.000000
3,2590.352708,2016.333003,618.314267,0.000000,0.000000,0.000000
4,517.846084,403.091883,123.609276,58.452601,0.000000,0.000000
5,218.823541,170.332452,52.232932,24.700013,21.910860,0.000000
6,20.500894,15.957916,4.893540,2.314067,2.052760,9.280471
7,2.981948,2.321151,0.711788,0.336592,0.298583,1.349887
8,1.118231,0.870432,0.266920,0.126222,0.111969,0.506208
11,0.372744,0.290144,0.088973,0.042074,0.037323,0.168736
22,0.372744,0.290144,0.088973,0.042074,0.037323,0.168736
33,0.745487,0.580288,0.177947,0.084148,0.074646,0.337472
42,0.745487,0.580288,0.177947,0.084148,0.074646,0.337472
63,0.372744,0.290144,0.088973,0.042074,0.037323,0.168736
