,1,2,3,4,5,6+
1,9.999979,0.000000,0.000000,0.000000,0.000000,0.000000
2,2.446084,204.553911,0.000000,0.000000,0.000000,0.000000
3,8.582649,717.724432,2017.692922,0.000000,0.000000,0.000000
4,20.708897,1731.782621,4868.450037,443.058454,0.000000,0.000000
5,17.611334,1472.748736,4140.244596,376.787346,93.607996,0.000000
6,2.812936,235.231940,661.292551,60.181629,14.951356,20.529590
7,1.048844,87.709598,246.572398,22.439582,5.574827,7.654751
8,0.313805,26.241955,73.772335,6.713729,1.667940,2.290236
9,0.093293,7.801662,21.932316,1.995974,0.495874,0.680881
10,0.056541,4.728280,13.292313,1.209681,0.300530,0.412655
11,0.019790,1.654898,4.652309,0.423388,0.105185,0.144429
12,0.005654,0.472828,1.329231,0.120968,0.030053,0.041266
14,0.002827,0.236414,0.664616,0.060484,0.015026,0.020633
15,0.008481,0.709242,1.993847,0.181452,0.045079,0.061898
16,0.002827,0.236414,0.664616,0.060484,0.015026,0.020633
