,1,2,3,4,5,6+
2,221.156505,465.840298,0.000000,0.000000,0.000000,0.000000
3,59.415684,125.152185,209.432748,0.000000,0.000000,0.000000
4,61.778896,130.130015,217.762772,57.329414,0.000000,0.000000
5,41.499276,87.413369,146.279684,38.510387,10.298108,0.000000
6,17.146043,36.116133,60.437626,15.911139,4.254816,5.134629
7,8.387992,17.668324,29.566608,7.783866,2.081493,2.511905
8,2.343704,4.936738,8.261258,2.174904,0.581594,0.701856
9,1.233528,2.598283,4.348031,1.144686,0.306102,0.369398
10,0.123353,0.259828,0.434803,0.114469,0.030610,0.036940
12,0.123353,0.259828,0.434803,0.114469,0.030610,0.036940
