,1,2,3,4,5,6+
1,8.999946,0.000000,0.000000,0.000000,0.000000,0.000000
2,1.258707,28.741284,0.000000,0.000000,0.000000,0.000000
3,0.673423,15.376929,116.949646,0.000000,0.000000,0.000000
4,1.784964,40.757817,309.984670,366.472555,0.000000,0.000000
5,3.597024,82.134362,624.675090,738.508380,157.085158,0.000000
6,3.615101,82.547120,627.814334,742.219681,157.874574,66.929207
7,3.060255,69.877782,531.457345,628.303752,133.643973,56.656907
8,1.694646,38.695497,294.299640,347.929274,74.006641,31.374310
9,0.864527,19.740596,150.137634,177.496914,37.754657,16.005676
10,0.359144,8.200695,62.370609,73.736280,15.684149,6.649124
11,0.135486,3.093676,23.529032,27.816680,5.916775,2.508352
12,0.101077,2.307980,17.553405,20.752127,4.414102,1.871310
13,0.027957,0.638377,4.855197,5.739950,1.220922,0.517596
14,0.021506,0.491060,3.734767,4.415346,0.939171,0.398151
15,0.012903,0.294636,2.240860,2.649208,0.563502,0.238891
16,0.004301,0.098212,0.746953,0.883069,0.187834,0.079630
17,0.002151,0.049106,0.373477,0.441535,0.093917,0.039815
18,0.010753,0.245530,1.867384,2.207673,0.469585,0.199076
20,0.002151,0.049106,0.373477,0.441535,0.093917,0.039815
21,0.002151,0.049106,0.373477,0.441535,0.093917,0.039815
26,0.002151,0.049106,0.373477,0.441535,0.093917,0.039815
43,0.002151,0.049106,0.373477,0.441535,0.093917,0.039815
