nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,South West,57.56133333333333,9.561878078126304,49.7,55.58,65.36
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,West Midlands,60.53,8.600348830134742,54.955,59.46,65.035
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,Yorkshire and the Humber,58.55166666666667,7.205393581662746,53.542500000000004,56.315,64.885
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,East,66.32,4.695189027078681,64.66,66.32,67.98
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,East Midlands,65.65,,65.65,65.65,65.65
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,London,70.68,,70.68,70.68,70.68
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,North West,64.46,,64.46,64.46,64.46
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,South East,70.99000000000001,1.400071426749362,70.495,70.99000000000001,71.485
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,West Midlands,62.21,,62.21,62.21,62.21
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,Yorkshire and the Humber,63.34,,63.34,63.34,63.34
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,E,South West,56.4,,56.4,56.4,56.4
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,C,East Midlands,47.88,,47.88,47.88,47.88
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,C,North West,42.28,,42.28,42.28,42.28
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,East,69.575,3.7815032284353096,66.5725,68.965,71.9675
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,East Midlands,55.65,,55.65,55.65,55.65
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,North East,64.32333333333334,2.249585146940065,63.035,63.32,65.11
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,North West,61.96764705882353,7.097374980769091,56.8,61.76,68.22
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,South East,63.496,5.8949834605365945,60.16,66.63,67.38
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,South West,60.44,9.67675565466029,57.11,64.88,65.99
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,West Midlands,62.58,,62.58,62.58,62.58
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,Yorkshire and the Humber,59.33142857142857,6.870164993140049,53.56,60.01,63.872499999999995
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,East,67.06,,67.06,67.06,67.06
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,North West,62.025,11.433916651786475,57.9825,62.025,66.0675
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,South East,77.63,,77.63,77.63,77.63
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,South West,64.98,,64.98,64.98,64.98
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,West Midlands,66.17,,66.17,66.17,66.17
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,Yorkshire and the Humber,71.836,5.619370961237564,70.01,70.84,72.34
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,E,North West,68.74,,68.74,68.74,68.74
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,E,South West,71.96,,71.96,71.96,71.96
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,E,Yorkshire and the Humber,70.505,2.8072139213105927,69.51249999999999,70.505,71.4975
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,F,East,73.86,,73.86,73.86,73.86
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,F,South East,63.26,,63.26,63.26,63.26
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,F,E,West Midlands,49.3,,49.3,49.3,49.3
2.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,G,F,South West,69.48,,69.48,69.48,69.48
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,C,D,East,96.29,,96.29,96.29,96.29
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,East,96.34,,96.34,96.34,96.34
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,North West,77.05,,77.05,77.05,77.05
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,South East,80.33,7.509474016201137,77.675,80.33,82.985
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,Yorkshire and the Humber,98.62,,98.62,98.62,98.62
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,E,East,124.45,2.899137802864841,123.42500000000001,124.45,125.475
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,E,South East,84.975,19.367654736699542,78.1275,84.975,91.8225
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,E,E,East,62.71,,62.71,62.71,62.71
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,E,F,North West,87.4,,87.4,87.4,87.4
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,E,F,Yorkshire and the Humber,143.05,,143.05,143.05,143.05
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,F,E,Yorkshire and the Humber,67.54,,67.54,67.54,67.54
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,East,74.42,,74.42,74.42,74.42
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,North West,67.45,5.020458146424491,65.675,67.45,69.225
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,South East,86.90333333333335,8.553971787031642,81.965,82.06,89.42
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,South West,116.16,,116.16,116.16,116.16
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,West Midlands,94.27,17.239263325328025,88.175,94.27,100.365
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,Yorkshire and the Humber,92.96,,92.96,92.96,92.96
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,East Midlands,71.22,,71.22,71.22,71.22
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,South West,152.76,,152.76,152.76,152.76
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,A/B,South West,56.11,,56.11,56.11,56.11
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,East,107.326,38.0800522583675,79.92,87.1,134.79
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,London,81.46,,81.46,81.46,81.46
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,North West,78.85,,78.85,78.85,78.85
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,South East,119.43333333333334,33.57048902434001,100.35,106.22,131.91
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,South West,93.79,,93.79,93.79,93.79
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,South East,108.56,,108.56,108.56,108.56
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,South West,96.3,,96.3,96.3,96.3
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,West Midlands,184.405,55.246252814104956,164.8725,184.405,203.9375
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,East Midlands,92.16,,92.16,92.16,92.16
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,South West,125.12,,125.12,125.12,125.12
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,F,East Midlands,136.46,,136.46,136.46,136.46
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,F,South East,172.6,,172.6,172.6,172.6
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,F,South West,88.28,,88.28,88.28,88.28
3.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,F,F,East Midlands,158.65,,158.65,158.65,158.65
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,high rise flat,C,C,London,107.0,,107.0,107.0,107.0
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,London,50.75,,50.75,50.75,50.75
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,South West,115.67,42.58197036305389,100.61500000000001,115.67,130.725
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,West Midlands,105.75,,105.75,105.75,105.75
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,D,London,133.935,24.41639715437147,125.3025,133.935,142.5675
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,D,Yorkshire and the Humber,139.5,,139.5,139.5,139.5
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,C,Yorkshire and the Humber,43.71,,43.71,43.71,43.71
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,London,63.75,,63.75,63.75,63.75
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,Yorkshire and the Humber,38.34,,38.34,38.34,38.34
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,East,78.26,,78.26,78.26,78.26
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,Yorkshire and the Humber,133.38,,133.38,133.38,133.38
3.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,F,South West,70.08,,70.08,70.08,70.08
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,London,92.96,,92.96,92.96,92.96
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,D,London,70.0,,70.0,70.0,70.0
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,A/B,A/B,London,82.8,,82.8,82.8,82.8
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,A/B,C,London,80.0,,80.0,80.0,80.0
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,A/B,London,69.35,,69.35,69.35,69.35
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,A/B,North East,76.44,,76.44,76.44,76.44
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,East,70.56,,70.56,70.56,70.56
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,London,83.30142857142857,14.6572899138636,73.3,90.31,93.94
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,North East,71.82333333333334,11.567248304300083,65.975,71.56,77.53999999999999
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,North West,78.22999999999999,8.669129137347081,75.16499999999999,78.22999999999999,81.295
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,South East,84.905,23.42202595848617,72.735,73.81,85.98
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,South West,91.19,,91.19,91.19,91.19
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,Yorkshire and the Humber,78.3,,78.3,78.3,78.3
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,D,London,108.62,16.602867222260144,102.75,108.62,114.49
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,D,South East,108.57,,108.57,108.57,108.57
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,C,West Midlands,78.48,,78.48,78.48,78.48
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,East Midlands,90.0,,90.0,90.0,90.0
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,London,92.4,,92.4,92.4,92.4
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,North East,72.685,14.375480861522506,67.6025,72.685,77.7675
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,North West,61.2,,61.2,61.2,61.2
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,South East,55.31,12.727922061357855,50.81,55.31,59.81
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,West Midlands,80.3,,80.3,80.3,80.3
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,E,East,75.9,,75.9,75.9,75.9
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,F,E,London,55.68,,55.68,55.68,55.68
3.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,F,E,North West,91.8,,91.8,91.8,91.8
3.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,D,D,South East,68.98,,68.98,68.98,68.98
3.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,D,D,Yorkshire and the Humber,67.4,,67.4,67.4,67.4
3.0,privately rent,private rented - occupied,private rented,semi-detached,bungalow,bungalow,house or bungalow,E,F,Yorkshire and the Humber,70.75,,70.75,70.75,70.75
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,South East,74.0,,74.0,74.0,74.0
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,South West,100.09333333333332,2.2212008764029716,99.35,101.16,101.37
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,North East,80.74,,80.74,80.74,80.74
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East,82.77857142857144,7.975956428691228,76.77000000000001,77.6,90.05000000000001
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East Midlands,87.85799999999999,12.00878928118901,85.93,91.2,95.74
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North East,69.82,9.44694659665228,66.48,69.82,73.16
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North West,73.185,7.10992498788372,68.62,73.67,78.235
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South East,90.97166666666668,25.319689110782278,74.58,84.715,111.0575
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South West,80.064,11.9144231920811,72.74,78.48,91.08
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,West Midlands,76.32,14.099408971064472,64.765,75.77,87.32499999999999
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,Yorkshire and the Humber,70.2,12.029079765302082,62.7125,69.55,76.32000000000001
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East,72.6775,2.571956129745091,71.8125,72.865,73.72999999999999
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East Midlands,82.93,5.105310960166888,81.125,82.93,84.735
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North East,103.62833333333333,21.49935665704131,90.31,99.155,107.5575
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North West,83.33,17.8198597076408,79.59,81.28,81.64
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,85.15666666666667,14.7580956314379,73.295,83.095,96.0075
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South West,89.046,13.855409773803158,82.88,90.6,91.55
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,West Midlands,86.61500000000001,12.318510461902434,78.905,85.24000000000001,92.95
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,Yorkshire and the Humber,84.46000000000001,14.10282418524744,77.66,87.47,90.34
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East,82.96222222222222,13.446107966413344,71.05,83.62,93.56
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East Midlands,78.33181818181818,11.697288419272066,70.82,71.82,88.675
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,London,113.39222222222222,21.341846673716983,93.5,113.75,131.74
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North East,79.21833333333333,13.616772623006772,71.545,83.01,85.37
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North West,80.058,13.955625011932792,68.975,82.28,86.41
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South East,88.40928571428572,21.707714496955198,76.925,86.785,101.5625
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South West,102.71,42.822786991440495,85.19,90.92,99.015
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,West Midlands,80.658,11.356946772790653,72.3325,80.43,87.6725
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,Yorkshire and the Humber,82.31411764705882,14.1878394491654,71.64,80.28,91.1
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East,107.74666666666667,10.123838534205627,99.96000000000001,106.5,113.295
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East Midlands,81.83749999999999,2.3292398617002337,80.11,81.215,82.9425
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,London,75.94,,75.94,75.94,75.94
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North East,105.48,,105.48,105.48,105.48
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North West,89.78333333333335,8.5557719308858,85.285,88.82,93.8
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South East,97.55,14.59980684803741,94.815,99.67,102.38
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South West,120.2125,42.64138941998333,97.63749999999999,104.28999999999999,126.86500000000001
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,West Midlands,87.455,2.7647875144393983,86.47749999999999,87.455,88.4325
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,Yorkshire and the Humber,80.67,14.184562030602144,75.655,80.67,85.685
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,D,South West,93.28,,93.28,93.28,93.28
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East,111.47,24.1689097809562,102.925,111.47,120.015
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East Midlands,92.00999999999999,18.82318251518589,85.355,92.00999999999999,98.66499999999999
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,London,100.41000000000001,13.23494238748322,96.055,106.93,108.025
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South East,95.2,,95.2,95.2,95.2
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South West,113.08500000000001,12.593571772932398,108.63250000000001,113.08500000000001,117.5375
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,West Midlands,131.05,,131.05,131.05,131.05
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,Yorkshire and the Humber,92.98,33.43200861449997,81.16,92.98,104.80000000000001
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,East,80.12666666666667,9.332359473002173,77.24000000000001,85.12,85.51
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,North East,104.52,,104.52,104.52,104.52
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South East,97.13666666666667,12.785762915576578,89.77000000000001,90.59,101.23
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South West,82.49,15.796765491707475,76.905,82.49,88.07499999999999
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,Yorkshire and the Humber,101.52,,101.52,101.52,101.52
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,E,South East,89.46,,89.46,89.46,89.46
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,E,South West,98.34,,98.34,98.34,98.34
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,East,110.25,,110.25,110.25,110.25
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,South West,65.43,,65.43,65.43,65.43
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,West Midlands,102.33500000000001,36.861476503254735,89.3025,102.33500000000001,115.3675
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,Yorkshire and the Humber,65.54,,65.54,65.54,65.54
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,F,G,North East,110.52,,110.52,110.52,110.52
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,G,G,South East,80.72,,80.72,80.72,80.72
3.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,G,G,West Midlands,71.83,,71.83,71.83,71.83
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,bungalow,bungalow,house or bungalow,D,D,North East,67.65,,67.65,67.65,67.65
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,A/B,South West,99.8,,99.8,99.8,99.8
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,90.25142857142858,9.886948347141685,82.62,87.72,98.515
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North East,95.98,,95.98,95.98,95.98
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South East,90.38333333333333,18.29744207988282,77.985,82.25,98.815
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South West,82.06,8.287291475506336,79.13,82.06,84.99000000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,85.26,,85.26,85.26,85.26
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,Yorkshire and the Humber,77.16,,77.16,77.16,77.16
