,1,2,3,4,5,6+
1,17.999879,0.000000,0.000000,0.000000,0.000000,0.000000
2,23.073554,322.926482,0.000000,0.000000,0.000000,0.000000
3,49.288331,689.816027,1071.896298,0.000000,0.000000,0.000000
4,104.390595,1461.001095,2270.230907,290.378441,0.000000,0.000000
5,91.452312,1279.923043,1988.856040,254.388624,98.380198,0.000000
6,22.384569,313.283781,486.807659,62.266111,24.080292,43.176432
7,7.970976,111.557985,173.348526,22.172491,8.574810,15.374801
8,3.291848,46.071144,71.589362,9.156781,3.541219,6.349475
9,0.893502,12.505025,19.431398,2.485412,0.961188,1.723429
10,0.399724,5.594353,8.692994,1.111895,0.430005,0.771008
11,0.117566,1.645398,2.556763,0.327028,0.126472,0.226767
12,0.070540,0.987239,1.534058,0.196217,0.075883,0.136060
13,0.023513,0.329080,0.511353,0.065406,0.025294,0.045353
14,0.094053,1.316318,2.045410,0.261622,0.101178,0.181414
15,0.023513,0.329080,0.511353,0.065406,0.025294,0.045353
17,0.047026,0.658159,1.022705,0.130811,0.050589,0.090707
33,0.023513,0.329080,0.511353,0.065406,0.025294,0.045353
55,0.023513,0.329080,0.511353,0.065406,0.025294,0.045353
