,1,2,3,4,5,6+
1,6.999962,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.802500,61.197496,0.000000,0.000000,0.000000,0.000000
3,0.559356,42.655711,327.784935,0.000000,0.000000,0.000000
4,2.409773,183.765776,1412.135728,220.688737,0.000000,0.000000
5,3.056696,233.099249,1791.235477,279.934490,47.674106,0.000000
6,0.912122,69.557141,534.507162,83.532842,14.226020,5.264719
7,0.274410,20.926089,160.805121,25.130643,4.279862,1.583877
8,0.086317,6.582385,50.581892,7.904944,1.346248,0.498215
9,0.034784,2.652603,20.383748,3.185574,0.542518,0.200773
12,0.001288,0.098245,0.754954,0.117984,0.020093,0.007436
13,0.001288,0.098245,0.754954,0.117984,0.020093,0.007436
39,0.001288,0.098245,0.754954,0.117984,0.020093,0.007436
