,1,2,3,4,5,6+
1,3.999979,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.331944,16.668055,0.000000,0.000000,0.000000,0.000000
3,2.418210,121.426784,461.155005,0.000000,0.000000,0.000000
4,10.453820,524.922814,1993.553441,257.069930,0.000000,0.000000
5,17.160490,861.688090,3272.521618,421.993654,79.636159,0.000000
6,6.005904,301.577420,1145.331634,147.691211,27.871416,13.522418
7,2.582319,129.667271,492.450751,63.501824,11.983691,5.814146
8,0.790058,39.671573,150.664819,19.428320,3.666398,1.778832
9,0.307245,15.427834,58.591874,7.555458,1.425822,0.691768
10,0.084127,4.224288,16.043013,2.068756,0.390404,0.189413
11,0.025604,1.285653,4.882656,0.629621,0.118818,0.057647
12,0.007315,0.367329,1.395045,0.179892,0.033948,0.016471
16,0.003658,0.183665,0.697522,0.089946,0.016974,0.008235
55,0.003658,0.183665,0.697522,0.089946,0.016974,0.008235
