,1,2,3,4,5,6+
1,72.000340,0.000000,0.000000,0.000000,0.000000,0.000000
2,219.416980,1061.587171,0.000000,0.000000,0.000000,0.000000
3,234.560967,1134.857078,1069.581954,0.000000,0.000000,0.000000
4,184.252541,891.453950,840.178977,240.112772,0.000000,0.000000
5,116.320951,562.786112,530.415575,151.586219,38.889690,0.000000
6,47.459742,229.620577,216.413177,61.848213,15.867259,16.790266
7,18.725613,90.598595,85.387512,24.402696,6.260551,6.624731
8,7.909957,38.270096,36.068863,10.308035,2.644543,2.798378
9,2.502129,12.105847,11.409538,3.260705,0.836539,0.885201
10,1.694991,8.200735,7.729042,2.208865,0.566688,0.599652
11,0.484283,2.343067,2.208298,0.631104,0.161911,0.171329
12,0.242142,1.171534,1.104149,0.315552,0.080955,0.085665
15,0.080714,0.390511,0.368050,0.105184,0.026985,0.028555
55,0.080714,0.390511,0.368050,0.105184,0.026985,0.028555
