,1,2,3,4,5,6+
1,1.999993,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.125687,10.874312,0.000000,0.000000,0.000000,0.000000
3,0.077709,6.723302,71.198989,0.000000,0.000000,0.000000
4,0.721436,62.417675,660.995954,417.864937,0.000000,0.000000
5,1.608510,139.166210,1473.754067,931.670075,118.801140,0.000000
6,1.184184,102.454065,1084.976700,685.894849,87.461315,75.028889
7,0.637146,55.125015,583.767532,369.043080,47.058224,40.369004
8,0.256370,22.180777,234.891863,148.492699,18.934924,16.243368
9,0.095921,8.298930,87.884711,55.558493,7.084495,6.077450
10,0.038368,3.319572,35.153884,22.223397,2.833798,2.430980
11,0.018603,1.609489,17.044308,10.774980,1.373963,1.178657
12,0.008139,0.704152,7.456885,4.714054,0.601109,0.515662
13,0.001744,0.150890,1.597904,1.010154,0.128809,0.110499
14,0.001744,0.150890,1.597904,1.010154,0.128809,0.110499
15,0.000581,0.050297,0.532635,0.336718,0.042936,0.036833
16,0.002325,0.201186,2.130538,1.346873,0.171745,0.147332
17,0.000581,0.050297,0.532635,0.336718,0.042936,0.036833
20,0.000581,0.050297,0.532635,0.336718,0.042936,0.036833
24,0.000581,0.050297,0.532635,0.336718,0.042936,0.036833
34,0.000581,0.050297,0.532635,0.336718,0.042936,0.036833
