,1,2,3,4+
1,90.999631,0.000000,0.000000,0.000000
2,798.965585,2593.022046,0.000000,0.000000
3,423.680668,1375.044599,1768.275336,0.000000
4,230.432284,747.861990,961.733105,646.977059
5,178.413554,579.036555,744.627526,500.925802
6,107.600386,349.214258,449.081404,302.106025
7,64.756193,210.164541,270.266706,181.813808
8,31.264682,101.468712,130.486401,87.780807
9,12.470243,40.471851,52.045858,35.012288
10,3.028488,9.828878,12.639708,8.502984
11,0.712585,2.312677,2.974049,2.000702
12,0.623512,2.023593,2.602293,1.750614
13,0.267220,0.867254,1.115268,0.750263
14,0.089073,0.289085,0.371756,0.250088
16,0.089073,0.289085,0.371756,0.250088
17,0.089073,0.289085,0.371756,0.250088
56,0.089073,0.289085,0.371756,0.250088
80,0.089073,0.289085,0.371756,0.250088
