,1,2,3,4+
1,50.999925,0.000000,0.000000,0.000000
2,223.186484,1652.811438,0.000000,0.000000
3,271.674319,2011.888959,4404.436848,0.000000
4,407.618366,3018.624994,6608.388149,1123.369531
5,289.256338,2142.092911,4689.479957,797.171531
6,68.277355,505.629155,1106.925744,188.167920
7,19.471284,144.194938,315.672243,53.661585
8,6.137290,45.449812,99.498943,16.913970
9,2.374547,17.584749,38.496615,6.544096
10,0.803693,5.951761,13.029624,2.214925
11,0.328783,2.434811,5.330301,0.906106
12,0.109594,0.811604,1.776767,0.302035
13,0.036531,0.270535,0.592256,0.100678
15,0.073063,0.541069,1.184511,0.201357
16,0.036531,0.270535,0.592256,0.100678
51,0.036531,0.270535,0.592256,0.100678
55,0.036531,0.270535,0.592256,0.100678
