,1,2,3,4+
1,1620.001902,0.000000,0.000000,0.000000
2,5539.888649,7403.115197,0.000000,0.000000
3,5858.527425,7828.921510,1265.550671,0.000000
4,909.677747,1215.628974,196.507279,209.181777
5,182.223081,243.510032,39.363568,41.902474
6,37.738508,50.431072,8.152218,8.678027
7,16.533061,22.093612,3.571448,3.801802
8,5.031801,6.724143,1.086962,1.157070
9,0.718829,0.960592,0.155280,0.165296
10,0.359414,0.480296,0.077640,0.082648
12,0.359414,0.480296,0.077640,0.082648
22,0.359414,0.480296,0.077640,0.082648
30,0.718829,0.960592,0.155280,0.165296
