,1,2,3,4,5,6+
1,58.999805,0.000000,0.000000,0.000000,0.000000,0.000000
2,61.324378,483.675386,0.000000,0.000000,0.000000,0.000000
3,128.827654,1016.084755,1488.087587,0.000000,0.000000,0.000000
4,151.141393,1192.076860,1745.833473,457.948409,0.000000,0.000000
5,144.181553,1137.183469,1665.440403,436.860557,100.334174,0.000000
6,72.101543,568.676647,832.844558,218.462898,50.174579,29.739860
7,32.877001,259.306281,379.762078,99.615136,22.878702,13.560839
8,11.515088,90.821383,133.010728,34.889955,8.013209,4.749650
9,4.150315,32.734209,47.940262,12.575178,2.888153,1.711888
10,1.424128,11.232327,16.450090,4.315012,0.991033,0.587413
11,0.325515,2.567389,3.760021,0.986288,0.226522,0.134266
12,0.366204,2.888313,4.230023,1.109575,0.254837,0.151049
14,0.040689,0.320924,0.470003,0.123286,0.028315,0.016783
15,0.040689,0.320924,0.470003,0.123286,0.028315,0.016783
20,0.040689,0.320924,0.470003,0.123286,0.028315,0.016783
