,1,2,3,4,5,6+
1,11.999984,0.000000,0.000000,0.000000,0.000000,0.000000
2,6.688250,115.311738,0.000000,0.000000,0.000000,0.000000
3,12.714292,219.206383,656.079323,0.000000,0.000000,0.000000
4,26.869958,463.263420,1386.536044,297.330584,0.000000,0.000000
5,34.788852,599.792620,1795.164589,384.957418,107.296534,0.000000
6,13.139503,226.537414,678.020920,145.395684,40.525139,30.381346
7,5.758671,99.284916,297.157317,63.722800,17.761018,13.315281
8,2.294199,39.554152,118.384605,25.386548,7.075818,5.304680
9,1.181860,20.376381,60.986009,13.077919,3.645118,2.732714
10,0.428714,7.391432,22.122376,4.743951,1.322249,0.991279
11,0.208564,3.595832,10.762237,2.307868,0.643256,0.482244
12,0.115869,1.997684,5.979020,1.282149,0.357365,0.267913
13,0.057934,0.998842,2.989510,0.641074,0.178682,0.133957
15,0.011587,0.199768,0.597902,0.128215,0.035736,0.026791
18,0.011587,0.199768,0.597902,0.128215,0.035736,0.026791
