,1,2,3,4,5,6+
1,1107.000085,0.000000,0.000000,0.000000,0.000000,0.000000
2,5295.857466,7752.143260,0.000000,0.000000,0.000000,0.000000
3,6415.904495,9391.682293,1863.413776,0.000000,0.000000,0.000000
4,1383.710014,2025.492250,401.880094,269.917361,0.000000,0.000000
5,334.237666,489.261331,97.074866,65.199029,59.226763,0.000000
6,77.964818,114.125888,22.643840,15.208431,13.815330,36.241180
7,21.997216,32.199804,6.388798,4.290950,3.897897,10.225190
8,8.074928,11.820181,2.345255,1.575159,1.430874,3.753551
9,2.784458,4.075925,0.808709,0.543158,0.493405,1.294328
11,0.556892,0.815185,0.161742,0.108632,0.098681,0.258866
12,0.835337,1.222777,0.242613,0.162947,0.148021,0.388298
13,0.278446,0.407592,0.080871,0.054316,0.049340,0.129433
14,0.556892,0.815185,0.161742,0.108632,0.098681,0.258866
22,0.278446,0.407592,0.080871,0.054316,0.049340,0.129433
25,0.278446,0.407592,0.080871,0.054316,0.049340,0.129433
34,0.278446,0.407592,0.080871,0.054316,0.049340,0.129433
