,1,2,3,4,5,6+
1,15.999942,0.000000,0.000000,0.000000,0.000000,0.000000
2,10.005843,86.994090,0.000000,0.000000,0.000000,0.000000
3,10.073219,87.579879,324.346891,0.000000,0.000000,0.000000
4,16.603982,144.360485,534.630500,202.405062,0.000000,0.000000
5,15.517849,134.917282,499.658158,189.164929,57.741827,0.000000
6,7.572617,65.838821,243.830171,92.311346,28.177664,37.269417
7,3.347894,29.107689,107.798602,40.811332,12.457493,16.477005
8,1.578293,13.722196,50.819341,19.239628,5.872818,7.767731
9,0.797118,6.930402,25.666334,9.716984,2.966070,3.923097
10,0.318847,2.772161,10.266534,3.886794,1.186428,1.569239
11,0.191308,1.663297,6.159920,2.332076,0.711857,0.941543
12,0.031885,0.277216,1.026653,0.388679,0.118643,0.156924
13,0.015942,0.138608,0.513327,0.194340,0.059321,0.078462
15,0.015942,0.138608,0.513327,0.194340,0.059321,0.078462
16,0.015942,0.138608,0.513327,0.194340,0.059321,0.078462
21,0.015942,0.138608,0.513327,0.194340,0.059321,0.078462
