,1,2,3,4+
1,21.999976,0.000000,0.000000,0.000000
2,29.391054,613.608970,0.000000,0.000000
3,124.191846,2592.803635,2948.004826,0.000000
4,221.396185,4622.178101,5255.393492,1610.032076
5,162.913103,3401.203051,3867.150938,1184.732801
6,50.333645,1050.835947,1194.795241,366.035134
7,18.492226,386.069706,438.959333,134.478723
8,7.166210,149.611880,170.107963,52.113943
9,3.724917,77.766597,88.420234,27.088250
10,1.418115,29.606573,33.662526,10.312786
11,0.415981,8.684595,9.874341,3.025084
12,0.378164,7.895086,8.976673,2.750076
13,0.094541,1.973772,2.244168,0.687519
14,0.094541,1.973772,2.244168,0.687519
15,0.075633,1.579017,1.795335,0.550015
16,0.018908,0.394754,0.448834,0.137504
19,0.018908,0.394754,0.448834,0.137504
20,0.018908,0.394754,0.448834,0.137504
30,0.018908,0.394754,0.448834,0.137504
