,1,2,3,4+
1,16.999901,0.000000,0.000000,0.000000
2,4.480479,95.519486,0.000000,0.000000
3,2.245235,47.866248,274.888509,0.000000
4,3.702559,78.934988,453.311510,621.050955
5,8.809979,187.820243,1078.622806,1477.747001
6,10.042032,214.086423,1229.465444,1684.406135
7,8.288357,176.699757,1014.759560,1390.252355
8,5.398632,115.093625,660.965011,905.542750
9,2.617713,55.807105,320.491629,439.083562
10,1.321657,28.176448,161.813011,221.688889
11,0.665629,14.190560,81.494204,111.649610
12,0.313613,6.685937,38.396308,52.604143
13,0.201609,4.298102,24.683341,33.816949
14,0.102404,2.183163,12.537570,17.176863
15,0.060803,1.296253,7.444182,10.198762
16,0.051202,1.091582,6.268785,8.588432
17,0.012801,0.272895,1.567196,2.147108
18,0.019201,0.409343,2.350794,3.220662
19,0.016001,0.341119,1.958995,2.683885
20,0.009600,0.204672,1.175397,1.610331
21,0.006400,0.136448,0.783598,1.073554
22,0.006400,0.136448,0.783598,1.073554
23,0.019201,0.409343,2.350794,3.220662
30,0.003200,0.068224,0.391799,0.536777
31,0.003200,0.068224,0.391799,0.536777
34,0.003200,0.068224,0.391799,0.536777
37,0.003200,0.068224,0.391799,0.536777
