,1,2,3,4,5,6+
1,1321.001442,0.000000,0.000000,0.000000,0.000000,0.000000
2,3446.030066,3369.972722,0.000000,0.000000,0.000000,0.000000
3,2775.210516,2713.958833,806.830009,0.000000,0.000000,0.000000
4,626.650388,612.819585,182.184499,116.343918,0.000000,0.000000
5,162.681276,159.090737,47.295920,30.203408,26.727566,0.000000
6,38.570699,37.719405,11.213563,7.161036,6.336936,7.997776
7,9.200350,8.997289,2.674795,1.708137,1.511563,1.907726
8,7.077192,6.920992,2.057534,1.313952,1.162741,1.467482
9,1.415438,1.384198,0.411507,0.262790,0.232548,0.293496
10,1.415438,1.384198,0.411507,0.262790,0.232548,0.293496
14,0.353860,0.346050,0.102877,0.065698,0.058137,0.073374
22,0.353860,0.346050,0.102877,0.065698,0.058137,0.073374
