,1,2,3,4,5,6+
1,4.999954,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.514409,52.485587,0.000000,0.000000,0.000000,0.000000
3,3.417612,348.702021,2152.880369,0.000000,0.000000,0.000000
4,14.124875,1441.173438,8897.780396,492.921307,0.000000,0.000000
5,20.839363,2126.258575,13127.484427,727.239434,148.178227,0.000000
6,4.000582,408.182923,2520.114450,139.609886,28.446127,32.646038
7,1.284579,131.066716,809.203682,44.828454,9.133994,10.482577
8,0.561844,57.325402,353.926064,19.606878,3.994988,4.584825
9,0.174938,17.849046,110.199706,6.104869,1.243894,1.427548
10,0.072784,7.426245,45.849513,2.539982,0.517532,0.593943
11,0.016600,1.693705,10.456906,0.579294,0.118034,0.135461
12,0.008938,0.911995,5.630642,0.311928,0.063557,0.072940
13,0.002554,0.260570,1.608755,0.089122,0.018159,0.020840
14,0.002554,0.260570,1.608755,0.089122,0.018159,0.020840
15,0.002554,0.260570,1.608755,0.089122,0.018159,0.020840
50,0.001277,0.130285,0.804377,0.044561,0.009080,0.010420
64,0.001277,0.130285,0.804377,0.044561,0.009080,0.010420
