,1,2,3,4,5,6+
1,5.999995,0.000000,0.000000,0.000000,0.000000,0.000000
2,1.786663,163.213336,0.000000,0.000000,0.000000,0.000000
3,9.051073,826.824049,2138.124878,0.000000,0.000000,0.000000
4,34.062220,3111.615843,8046.480087,533.841851,0.000000,0.000000
5,39.800736,3635.834637,9402.083188,623.779024,57.502417,0.000000
6,5.558892,507.810010,1313.170823,87.122013,8.031252,27.307011
7,1.617184,147.731286,382.025580,25.345398,2.336439,7.944112
8,0.550470,50.285958,130.036926,8.627270,0.795296,2.704081
9,0.176835,16.154038,41.773520,2.771454,0.255484,0.868668
10,0.051339,4.689882,12.127796,0.804616,0.074173,0.252194
11,0.028522,2.605490,6.737665,0.447009,0.041207,0.140108
12,0.017113,1.563294,4.042599,0.268205,0.024724,0.084065
13,0.008557,0.781647,2.021299,0.134103,0.012362,0.042032
14,0.002852,0.260549,0.673766,0.044701,0.004121,0.014011
15,0.005704,0.521098,1.347533,0.089402,0.008241,0.028022
16,0.002852,0.260549,0.673766,0.044701,0.004121,0.014011
17,0.008557,0.781647,2.021299,0.134103,0.012362,0.042032
20,0.002852,0.260549,0.673766,0.044701,0.004121,0.014011
25,0.002852,0.260549,0.673766,0.044701,0.004121,0.014011
39,0.005704,0.521098,1.347533,0.089402,0.008241,0.028022
