,1,2,3,4,5,6+
1,11.000016,0.000000,0.000000,0.000000,0.000000,0.000000
2,24.233252,293.767036,0.000000,0.000000,0.000000,0.000000
3,104.644105,1268.545732,849.811269,0.000000,0.000000,0.000000
4,65.517885,794.239042,532.068550,203.174199,0.000000,0.000000
5,40.019159,485.131323,324.994247,124.101388,48.753333,0.000000
6,18.932820,229.512674,153.752799,58.711611,23.064905,5.024892
7,8.556551,103.726587,69.487461,26.534286,10.424016,2.270963
8,4.491221,54.444724,36.473057,13.927499,5.471429,1.191999
9,1.316392,15.957936,10.690379,4.082198,1.603695,0.349379
10,0.271022,3.285458,2.200960,0.840453,0.330172,0.071931
11,0.232305,2.816106,1.886537,0.720388,0.283005,0.061655
12,0.077435,0.938702,0.628846,0.240129,0.094335,0.020552
14,0.038717,0.469351,0.314423,0.120065,0.047167,0.010276
15,0.038717,0.469351,0.314423,0.120065,0.047167,0.010276
