,1,2,3,4,5,6+
1,271.999959,0.000000,0.000000,0.000000,0.000000,0.000000
2,944.134666,1398.864995,0.000000,0.000000,0.000000,0.000000
3,1557.355872,2307.436315,224.207230,0.000000,0.000000,0.000000
4,229.983158,340.751590,33.109893,34.155293,0.000000,0.000000
5,14.127290,20.931518,2.033858,2.098074,68.809888,0.000000
6,3.944044,5.843643,0.567811,0.585739,19.210284,7.848735
7,1.453069,2.152921,0.209193,0.215798,7.077473,2.891639
8,0.415163,0.615120,0.059770,0.061657,2.022135,0.826183
9,0.311372,0.461340,0.044827,0.046243,1.516601,0.619637
50,0.103791,0.153780,0.014942,0.015414,0.505534,0.206546
