,1,2,3,4+
1,40.999626,0.000000,0.000000,0.000000
2,25.814075,610.185584,0.000000,0.000000
3,68.445876,1617.903690,3630.650442,0.000000
4,142.381997,3365.584219,7552.526093,1059.508032
5,115.550274,2731.343761,6129.261275,859.844967
6,26.960948,637.295032,1430.119421,200.624664
7,6.672688,157.727049,353.946767,49.653512
8,1.961864,46.373974,104.065335,14.598832
9,0.681366,16.105931,36.142452,5.070253
10,0.258449,6.109146,13.709206,1.923199
11,0.046991,1.110754,2.492583,0.349673
12,0.046991,1.110754,2.492583,0.349673
13,0.023495,0.555377,1.246291,0.174836
14,0.011748,0.277688,0.623146,0.087418
16,0.011748,0.277688,0.623146,0.087418
17,0.011748,0.277688,0.623146,0.087418
22,0.011748,0.277688,0.623146,0.087418
