,1,2,3,4+
1,4.999980,0.000000,0.000000,0.000000
2,2.129768,45.870216,0.000000,0.000000
3,0.585058,12.600771,164.814169,0.000000
4,2.390983,51.496176,673.553994,1098.558851
5,5.527020,119.039079,1556.994201,2539.439710
6,6.135896,132.152836,1728.518082,2819.193196
7,5.127650,110.437581,1444.489289,2355.945488
8,2.912128,62.720424,820.363682,1338.003770
9,1.204657,25.945499,339.359077,553.490768
10,0.536858,11.562668,151.236110,246.664364
11,0.185936,4.004631,52.379336,85.430097
12,0.096896,2.086921,27.296274,44.519910
13,0.041901,0.902452,11.803794,19.251853
14,0.017022,0.366621,4.795291,7.821065
15,0.015713,0.338420,4.426423,7.219445
16,0.007856,0.169210,2.213211,3.609722
17,0.005238,0.112807,1.475474,2.406482
18,0.006547,0.141008,1.844343,3.008102
19,0.002619,0.056403,0.737737,1.203241
20,0.002619,0.056403,0.737737,1.203241
21,0.001309,0.028202,0.368869,0.601620
22,0.001309,0.028202,0.368869,0.601620
23,0.002619,0.056403,0.737737,1.203241
25,0.002619,0.056403,0.737737,1.203241
26,0.001309,0.028202,0.368869,0.601620
27,0.001309,0.028202,0.368869,0.601620
31,0.001309,0.028202,0.368869,0.601620
67,0.001309,0.028202,0.368869,0.601620
