,1,2,3,4+
1,37.000208,0.000000,0.000000,0.000000
2,167.837437,851.166528,0.000000,0.000000
3,373.404400,1893.673622,1116.923766,0.000000
4,247.283814,1254.068875,739.673043,230.971051
5,122.941670,623.483272,367.741978,114.831481
6,53.318072,270.395918,159.484519,49.800797
7,21.307222,108.056905,63.733964,19.901632
8,9.003051,45.657847,26.929844,8.409140
9,2.400814,12.175426,7.181292,2.242437
10,0.900305,4.565785,2.692984,0.840914
11,0.400136,2.029238,1.196882,0.373740
12,0.200068,1.014619,0.598441,0.186870
13,0.100034,0.507309,0.299220,0.093435
33,0.100034,0.507309,0.299220,0.093435
44,0.100034,0.507309,0.299220,0.093435
70,0.100034,0.507309,0.299220,0.093435
