,1,2,3,4,5,6+
1,581.000009,0.000000,0.000000,0.000000,0.000000,0.000000
2,2429.083550,3112.916518,0.000000,0.000000,0.000000,0.000000
3,2702.174205,3462.887358,486.938498,0.000000,0.000000,0.000000
4,384.928259,493.292845,69.365028,39.413859,0.000000,0.000000
5,83.310344,106.763782,15.012731,8.530374,8.382749,0.000000
6,9.330672,11.957433,1.681410,0.955393,0.938859,6.136164
7,4.213852,5.400131,0.759347,0.431468,0.424001,2.771171
8,1.203958,1.542895,0.216956,0.123277,0.121143,0.791763
31,0.300989,0.385724,0.054239,0.030819,0.030286,0.197941
