,1,2,3,4,5,6+
1,19.000136,0.000000,0.000000,0.000000,0.000000,0.000000
2,495.905580,1660.108942,0.000000,0.000000,0.000000,0.000000
3,505.943470,1693.712093,1241.342963,0.000000,0.000000,0.000000
4,353.397688,1183.045090,867.068673,233.482216,0.000000,0.000000
5,136.086313,455.566774,333.890636,89.909286,44.543180,0.000000
6,48.896095,163.686087,119.967598,32.304593,16.004457,12.139363
7,18.413796,61.642598,45.178637,12.165597,6.027124,4.571567
8,7.589470,25.406746,18.620925,5.014199,2.484152,1.884227
9,4.105779,13.744633,10.073615,2.712599,1.343886,1.019336
10,1.617428,5.414552,3.968394,1.068600,0.529410,0.401557
11,0.622088,2.082520,1.526305,0.411000,0.203619,0.154445
12,0.373253,1.249512,0.915783,0.246600,0.122171,0.092667
13,0.124418,0.416504,0.305261,0.082200,0.040724,0.030889
14,0.124418,0.416504,0.305261,0.082200,0.040724,0.030889
16,0.124418,0.416504,0.305261,0.082200,0.040724,0.030889
31,0.124418,0.416504,0.305261,0.082200,0.040724,0.030889
35,0.124418,0.416504,0.305261,0.082200,0.040724,0.030889
