,1,2,3,4,5,6+
1,8.999925,0.000000,0.000000,0.000000,0.000000,0.000000
2,1.940704,69.059276,0.000000,0.000000,0.000000,0.000000
3,1.014505,36.100826,192.884664,0.000000,0.000000,0.000000
4,2.847540,101.328718,541.393583,490.430166,0.000000,0.000000
5,4.923191,175.190056,936.030516,847.918438,236.937819,0.000000
6,4.425358,157.474836,841.379102,762.176919,212.978665,165.565146
7,3.719447,132.355249,707.166577,640.598324,179.005389,139.155034
8,2.183782,77.709131,415.195471,376.111558,105.098614,81.701457
9,1.160005,41.278385,220.548067,199.787047,55.827430,43.399073
10,0.569682,20.271947,108.311862,98.116059,27.417030,21.313424
11,0.346763,12.339446,65.928959,59.722818,16.688627,12.973388
12,0.185766,6.610418,35.319085,31.994367,8.940336,6.950029
13,0.076370,2.717616,14.520068,13.153240,3.675471,2.857234
14,0.072242,2.570718,13.735200,12.442254,3.476797,2.702789
15,0.030961,1.101736,5.886514,5.332394,1.490056,1.158338
16,0.016513,0.587593,3.139474,2.843944,0.794697,0.617780
17,0.012384,0.440695,2.354606,2.132958,0.596022,0.463335
18,0.008256,0.293796,1.569737,1.421972,0.397348,0.308890
19,0.004128,0.146898,0.784869,0.710986,0.198674,0.154445
20,0.010320,0.367245,1.962171,1.777465,0.496685,0.386113
21,0.002064,0.073449,0.392434,0.355493,0.099337,0.077223
22,0.002064,0.073449,0.392434,0.355493,0.099337,0.077223
25,0.008256,0.293796,1.569737,1.421972,0.397348,0.308890
26,0.004128,0.146898,0.784869,0.710986,0.198674,0.154445
