,1,2,3,4,5,6+
1,24.000022,0.000000,0.000000,0.000000,0.000000,0.000000
2,21.401212,495.599072,0.000000,0.000000,0.000000,0.000000
3,101.675337,2354.549006,2233.777553,0.000000,0.000000,0.000000
4,179.383918,4154.087298,3941.012456,1036.518535,0.000000,0.000000
5,114.194983,2644.473002,2508.830531,659.842965,385.657958,0.000000
6,36.736139,850.717993,807.082270,212.269243,124.064857,164.127348
7,15.765577,365.091731,346.365147,91.096869,53.243323,70.436429
8,7.665217,177.507445,168.402588,44.291259,25.886881,34.246162
9,2.627596,60.848622,57.727525,15.182811,8.873887,11.739405
10,1.489529,34.493805,32.724520,8.606817,5.030420,6.654822
11,0.719660,16.665546,15.810723,4.158350,2.430428,3.215251
12,0.351462,8.138988,7.721516,2.030822,1.186953,1.570239
13,0.117154,2.712996,2.573839,0.676941,0.395651,0.523413
14,0.050209,1.162713,1.103074,0.290117,0.169565,0.224320
15,0.050209,1.162713,1.103074,0.290117,0.169565,0.224320
16,0.016736,0.387571,0.367691,0.096706,0.056522,0.074773
17,0.033473,0.775142,0.735382,0.193412,0.113043,0.149547
19,0.016736,0.387571,0.367691,0.096706,0.056522,0.074773
20,0.016736,0.387571,0.367691,0.096706,0.056522,0.074773
22,0.016736,0.387571,0.367691,0.096706,0.056522,0.074773
30,0.033473,0.775142,0.735382,0.193412,0.113043,0.149547
32,0.016736,0.387571,0.367691,0.096706,0.056522,0.074773
33,0.016736,0.387571,0.367691,0.096706,0.056522,0.074773
