,1,2,3,4+
1,111.000317,0.000000,0.000000,0.000000
2,493.071274,3097.937380,0.000000,0.000000
3,915.952731,5754.876333,4477.174789,0.000000
4,696.535977,4376.293966,3404.666214,1027.498099
5,483.361526,3036.931615,2362.669999,713.032874
6,222.334577,1396.914876,1086.770888,327.977826
7,90.941730,571.381464,444.522964,134.153092
8,36.420661,228.828838,178.024104,53.726097
9,15.242450,95.767401,74.505058,22.484966
10,5.789200,36.373196,28.297594,8.539963
11,2.564835,16.114707,12.536909,3.783528
12,0.806091,5.064622,3.940171,1.189109
13,0.293124,1.841681,1.432790,0.432403
14,0.073281,0.460420,0.358197,0.108101
15,0.146562,0.920840,0.716395,0.216202
16,0.146562,0.920840,0.716395,0.216202
17,0.073281,0.460420,0.358197,0.108101
30,0.219843,1.381261,1.074592,0.324302
31,0.073281,0.460420,0.358197,0.108101
54,0.073281,0.460420,0.358197,0.108101
