,1,2,3,4+
1,26.999947,0.000000,0.000000,0.000000
2,26.266971,525.732829,0.000000,0.000000
3,38.374971,768.074180,3233.550807,0.000000
4,104.217476,2085.910426,8781.570208,1900.301972
5,166.851596,3339.530924,14059.244783,3042.372828
6,55.428282,1109.395803,4670.496399,1010.679560
7,24.256958,485.502458,2043.939119,442.301484
8,12.031321,240.806626,1013.782888,219.379174
9,5.448909,109.059798,459.135857,99.355440
10,2.380356,47.642765,200.573465,43.403417
11,1.303528,26.090085,109.837850,23.768538
12,0.631523,12.639917,53.213368,11.515192
13,0.210508,4.213306,17.737789,3.838397
14,0.145736,2.916904,12.280008,2.657352
15,0.097157,1.944603,8.186672,1.771568
16,0.064772,1.296402,5.457781,1.181045
17,0.040482,0.810251,3.411113,0.738153
18,0.016193,0.324100,1.364445,0.295261
19,0.016193,0.324100,1.364445,0.295261
20,0.008096,0.162050,0.682223,0.147631
27,0.008096,0.162050,0.682223,0.147631
33,0.008096,0.162050,0.682223,0.147631
39,0.008096,0.162050,0.682223,0.147631
43,0.008096,0.162050,0.682223,0.147631
51,0.008096,0.162050,0.682223,0.147631
55,0.008096,0.162050,0.682223,0.147631
60,0.008096,0.162050,0.682223,0.147631
61,0.008096,0.162050,0.682223,0.147631
