,1,2,3,4+
1,1658.001439,0.000000,0.000000,0.000000
2,7680.063851,9001.945800,0.000000,0.000000
3,6832.897882,8008.966799,2320.137231,0.000000
4,1765.985745,2069.944765,599.647375,751.412887
5,515.802661,604.581901,175.142813,219.469929
6,138.568768,162.419032,47.051568,58.959908
7,38.812874,45.493292,13.179063,16.514569
8,17.363654,20.352262,5.895897,7.388097
9,6.468812,7.582215,2.196511,2.752428
10,3.064174,3.591576,1.040452,1.303782
11,1.021391,1.197192,0.346817,0.434594
19,0.340464,0.399064,0.115606,0.144865
21,0.680928,0.798128,0.231212,0.289729
