,1,2,3,4+
1,38.999806,0.000000,0.000000,0.000000
2,8.162264,182.837685,0.000000,0.000000
3,4.063656,91.027373,596.908957,0.000000
4,7.340417,164.428026,1078.231286,1954.000290
5,18.254820,408.914641,2681.444097,4859.386489
6,23.334004,522.690213,3427.523611,6211.452232
7,21.734874,486.869126,3192.628031,5785.768024
8,14.318854,320.747554,2103.291367,3811.642263
9,7.493915,167.866440,1100.778570,1994.861095
10,3.835162,85.909025,563.345560,1020.910264
11,1.835104,41.107006,269.557822,488.500072
12,0.941608,21.092359,138.312440,250.653595
13,0.460494,10.315241,67.641850,122.582415
14,0.286377,6.414951,42.065827,76.232845
15,0.176408,3.951610,25.912550,46.959433
16,0.098514,2.206743,14.470645,26.224099
17,0.059566,1.334310,8.749692,15.856432
18,0.036656,0.821114,5.384426,9.757804
19,0.027492,0.615835,4.038319,7.318353
20,0.029783,0.667155,4.374846,7.928216
21,0.013746,0.307918,2.019160,3.659177
22,0.009164,0.205278,1.346106,2.439451
23,0.011455,0.256598,1.682633,3.049314
24,0.011455,0.256598,1.682633,3.049314
25,0.004582,0.102639,0.673053,1.219726
26,0.002291,0.051320,0.336527,0.609863
27,0.002291,0.051320,0.336527,0.609863
30,0.006873,0.153959,1.009580,1.829588
35,0.002291,0.051320,0.336527,0.609863
57,0.002291,0.051320,0.336527,0.609863
61,0.002291,0.051320,0.336527,0.609863
66,0.002291,0.051320,0.336527,0.609863
67,0.002291,0.051320,0.336527,0.609863
