,1,2,3,4+
1,14.999890,0.000000,0.000000,0.000000
2,5.637195,60.362699,0.000000,0.000000
3,2.148710,23.008244,101.843013,0.000000
4,0.715975,7.666615,33.935279,145.682156
5,0.959712,10.276527,45.487714,195.276081
6,1.161556,12.437860,55.054575,236.346051
7,1.188214,12.723319,56.318122,241.770386
8,1.096813,11.744602,51.985959,223.172664
9,0.799760,8.563772,37.906428,162.730068
10,0.510323,5.464502,24.187911,103.837281
11,0.243736,2.609912,11.552435,49.593925
12,0.201844,2.161333,9.566861,41.069969
13,0.099018,1.060277,4.693177,20.147532
14,0.060934,0.652478,2.888109,12.398481
15,0.022850,0.244679,1.083041,4.649431
16,0.019042,0.203899,0.902534,3.874525
17,0.011425,0.122340,0.541520,2.324715
18,0.007617,0.081560,0.361014,1.549810
