,1,2,3,4,5,6+
1,198.000053,0.000000,0.000000,0.000000,0.000000,0.000000
2,886.721071,798.279307,0.000000,0.000000,0.000000,0.000000
3,713.310317,642.164581,137.525333,0.000000,0.000000,0.000000
4,160.134077,144.162267,30.873649,43.829871,0.000000,0.000000
5,44.939528,40.457250,8.664285,12.300278,7.638530,0.000000
6,7.361662,6.627409,1.419319,2.014941,1.251288,5.325170
7,3.374095,3.037562,0.650521,0.923515,0.573507,2.440703
8,1.226944,1.104568,0.236553,0.335823,0.208548,0.887528
10,1.533680,1.380710,0.295692,0.419779,0.260685,1.109410
11,0.306736,0.276142,0.059138,0.083956,0.052137,0.221882
