,1,2,3,4,5,6+
1,6341.003214,0.000000,0.000000,0.000000,0.000000,0.000000
2,12004.379888,13644.621440,0.000000,0.000000,0.000000,0.000000
3,13679.100206,15548.170393,3843.727431,0.000000,0.000000,0.000000
4,2863.636486,3254.914969,804.660975,191.786718,0.000000,0.000000
5,481.639319,547.449034,135.337137,32.256896,35.317172,0.000000
6,65.249664,74.165177,18.334680,4.369975,4.784563,23.095000
7,12.363094,14.052349,3.473939,0.827995,0.906549,4.375895
8,4.121031,4.684116,1.157980,0.275998,0.302183,1.458632
9,1.717096,1.951715,0.482492,0.114999,0.125910,0.607763
10,2.060516,2.342058,0.578990,0.137999,0.151091,0.729316
11,0.686839,0.780686,0.192997,0.046000,0.050364,0.243105
16,0.343419,0.390343,0.096498,0.023000,0.025182,0.121553
21,0.686839,0.780686,0.192997,0.046000,0.050364,0.243105
22,0.343419,0.390343,0.096498,0.023000,0.025182,0.121553
36,0.343419,0.390343,0.096498,0.023000,0.025182,0.121553
40,0.343419,0.390343,0.096498,0.023000,0.025182,0.121553
83,0.343419,0.390343,0.096498,0.023000,0.025182,0.121553
