,1,2,3,4,5,6+
1,1198.000859,0.000000,0.000000,0.000000,0.000000,0.000000
2,4569.931974,4265.068976,0.000000,0.000000,0.000000,0.000000
3,3462.707185,3231.707839,495.584224,0.000000,0.000000,0.000000
4,669.102970,624.466695,95.762321,63.667320,0.000000,0.000000
5,173.661967,162.076870,24.854580,16.524500,9.881782,0.000000
6,30.065509,28.059820,4.302989,2.860831,1.710800,0.000000
7,4.038650,3.769230,0.578013,0.384291,0.229809,0.000000
8,1.794956,1.675213,0.256895,0.170796,0.102137,0.000000
23,0.448739,0.418803,0.064224,0.042699,0.025534,0.000000
