,1,2,3,4,5,6+
1,347.000062,0.000000,0.000000,0.000000,0.000000,0.000000
2,1886.808994,1735.191589,0.000000,0.000000,0.000000,0.000000
3,1546.153717,1421.910184,528.936453,0.000000,0.000000,0.000000
4,428.432326,394.004995,146.565941,95.996666,0.000000,0.000000
5,122.437304,112.598668,41.885585,27.433908,27.644352,0.000000
6,25.989630,23.901193,8.891006,5.823365,5.868036,25.526241
7,5.414506,4.979415,1.852293,1.213201,1.222507,5.317967
8,2.165802,1.991766,0.740917,0.485280,0.489003,2.127187
9,1.895077,1.742795,0.648303,0.424620,0.427878,1.861288
11,0.541451,0.497942,0.185229,0.121320,0.122251,0.531797
13,0.270725,0.248971,0.092615,0.060660,0.061125,0.265898
16,0.270725,0.248971,0.092615,0.060660,0.061125,0.265898
