,1,2,3,4,5,6+
1,0.999991,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.239125,9.760872,0.000000,0.000000,0.000000,0.000000
3,0.119478,4.876992,37.003529,0.000000,0.000000,0.000000
4,0.653636,26.680820,202.437187,200.228358,0.000000,0.000000
5,1.388079,56.660136,429.901282,425.210552,114.839954,0.000000
6,1.392985,56.860408,431.420817,426.713507,115.245868,51.366419
7,1.083004,44.207261,335.416738,331.756946,89.600204,39.935849
8,0.658549,26.881375,203.958872,201.733440,54.483735,24.284032
9,0.290688,11.865607,90.028721,89.046401,24.049461,10.719123
10,0.122192,4.987755,37.843931,37.431009,10.109287,4.505826
11,0.030869,1.260064,9.560572,9.456255,2.553925,1.138314
12,0.016721,0.682535,5.178643,5.122138,1.383376,0.616587
13,0.010290,0.420021,3.186857,3.152085,0.851308,0.379438
14,0.003859,0.157508,1.195072,1.182032,0.319241,0.142289
15,0.001286,0.052503,0.398357,0.394011,0.106414,0.047430
16,0.001286,0.052503,0.398357,0.394011,0.106414,0.047430
17,0.001286,0.052503,0.398357,0.394011,0.106414,0.047430
23,0.001286,0.052503,0.398357,0.394011,0.106414,0.047430
