,1,2,3,4,5,6+
1,14.999980,0.000000,0.000000,0.000000,0.000000,0.000000
2,53.154729,435.844862,0.000000,0.000000,0.000000,0.000000
3,79.549272,652.268235,1010.182494,0.000000,0.000000,0.000000
4,92.202178,756.016368,1170.859561,242.922058,0.000000,0.000000
5,64.342641,527.580707,817.076113,169.521450,60.479242,0.000000
6,27.323487,224.040296,346.976248,71.988296,25.682871,9.988873
7,9.598052,78.699707,121.884008,25.287673,9.021745,3.508839
8,3.367059,27.608365,42.757696,8.871079,3.164886,1.230923
9,1.238458,10.154801,15.726969,3.262926,1.164096,0.452753
10,0.309615,2.538700,3.931742,0.815731,0.291024,0.113188
11,0.116105,0.952013,1.474403,0.305899,0.109134,0.042446
12,0.077404,0.634675,0.982936,0.203933,0.072756,0.028297
23,0.038702,0.317338,0.491468,0.101966,0.036378,0.014149
33,0.038702,0.317338,0.491468,0.101966,0.036378,0.014149
