,1,2,3,4,5,6+
1,24.999913,0.000000,0.000000,0.000000,0.000000,0.000000
2,7.070343,283.929634,0.000000,0.000000,0.000000,0.000000
3,12.980683,521.276075,1378.743251,0.000000,0.000000,0.000000
4,31.785681,1276.443988,3376.116073,491.654300,0.000000,0.000000
5,30.594469,1228.607498,3249.591492,473.228881,67.977702,0.000000
6,7.628426,306.341029,810.253237,117.994903,16.949562,6.832853
7,1.759479,70.656857,186.883053,27.215254,3.909378,1.575982
8,0.488075,19.600018,51.840847,7.549437,1.084451,0.437173
9,0.144615,5.807413,15.360251,2.236870,0.321319,0.129533
10,0.036154,1.451853,3.840063,0.559218,0.080330,0.032383
14,0.006026,0.241976,0.640010,0.093203,0.013388,0.005397
18,0.006026,0.241976,0.640010,0.093203,0.013388,0.005397
29,0.012051,0.483951,1.280021,0.186406,0.026777,0.010794
44,0.006026,0.241976,0.640010,0.093203,0.013388,0.005397
55,0.006026,0.241976,0.640010,0.093203,0.013388,0.005397
