,1,2,3,4,5,6+
1,7.000008,0.000000,0.000000,0.000000,0.000000,0.000000
2,39.107333,405.893060,0.000000,0.000000,0.000000,0.000000
3,88.117561,914.567777,738.314924,0.000000,0.000000,0.000000
4,57.722216,599.096004,483.639957,135.541625,0.000000,0.000000
5,47.848246,496.614568,400.908447,112.355858,27.272627,0.000000
6,21.570360,223.877694,180.732633,50.650891,12.294712,4.873579
7,8.514616,88.372774,71.341829,19.993773,4.853176,1.923781
8,2.969199,30.817172,24.878176,6.972187,1.692389,0.670857
9,0.916959,9.517068,7.682966,2.153176,0.522650,0.207176
10,0.523976,5.438325,4.390266,1.230386,0.298657,0.118387
11,0.130994,1.359581,1.097567,0.307597,0.074664,0.029597
15,0.043665,0.453194,0.365856,0.102532,0.024888,0.009866
16,0.043665,0.453194,0.365856,0.102532,0.024888,0.009866
