,1,2,3,4,5,6+
1,837.000356,0.000000,0.000000,0.000000,0.000000,0.000000
2,3115.406466,3795.594205,0.000000,0.000000,0.000000,0.000000
3,3944.546198,4805.760293,532.693695,0.000000,0.000000,0.000000
4,340.398612,414.717955,45.969342,49.913359,0.000000,0.000000
5,72.772780,88.661286,9.827645,10.670825,9.067042,0.000000
6,8.382205,10.212295,1.131980,1.229100,1.044371,0.000000
7,0.762019,0.928390,0.102907,0.111736,0.094943,0.000000
8,0.381009,0.464195,0.051454,0.055868,0.047471,0.000000
9,0.381009,0.464195,0.051454,0.055868,0.047471,0.000000
13,0.381009,0.464195,0.051454,0.055868,0.047471,0.000000
