,1,2,3,4,5,6+
1,0.999998,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.916242,18.083746,0.000000,0.000000,0.000000,0.000000
3,0.401520,7.924740,87.673736,0.000000,0.000000,0.000000
4,1.662138,32.805389,362.935695,654.596774,0.000000,0.000000
5,3.117182,61.523371,680.651208,1227.633685,306.074557,0.000000
6,4.013444,79.212770,876.354254,1580.606910,394.078107,108.734522
7,3.466096,68.409846,756.838310,1365.045993,340.334297,93.905463
8,2.144548,42.326640,468.272105,844.583252,210.572133,58.101326
9,1.014242,20.017949,221.464483,399.436975,99.587928,27.478425
10,0.410181,8.095686,89.564960,161.540831,40.275482,11.112861
11,0.150356,2.967550,32.830886,59.214324,14.763360,4.073525
12,0.063308,1.249495,13.823531,24.932347,6.216152,1.715168
13,0.038248,0.754903,8.351717,15.063293,3.755592,1.036248
14,0.019784,0.390467,4.319853,7.791358,1.942547,0.535990
15,0.013189,0.260311,2.879902,5.194239,1.295032,0.357327
16,0.001319,0.026031,0.287990,0.519424,0.129503,0.035733
17,0.001319,0.026031,0.287990,0.519424,0.129503,0.035733
18,0.003957,0.078093,0.863971,1.558272,0.388509,0.107198
19,0.002638,0.052062,0.575980,1.038848,0.259006,0.071465
21,0.001319,0.026031,0.287990,0.519424,0.129503,0.035733
23,0.001319,0.026031,0.287990,0.519424,0.129503,0.035733
