,1,2,3,4,5,6+
1,204.000011,0.000000,0.000000,0.000000,0.000000,0.000000
2,2298.985036,3682.015186,0.000000,0.000000,0.000000,0.000000
3,1741.651402,2789.399153,481.949436,0.000000,0.000000,0.000000
4,323.639728,518.335863,89.557522,27.466835,0.000000,0.000000
5,45.345283,72.624231,12.547938,3.848388,14.634003,0.000000
6,2.738977,4.386698,0.757929,0.232453,0.883933,0.000000
7,0.608662,0.974822,0.168429,0.051656,0.196430,0.000000
25,0.304331,0.487411,0.084214,0.025828,0.098215,0.000000
