,1,2,3,4,5,6+
1,10.000034,0.000000,0.000000,0.000000,0.000000,0.000000
2,36.215896,238.784716,0.000000,0.000000,0.000000,0.000000
3,40.730240,268.549442,231.720404,0.000000,0.000000,0.000000
4,46.549310,306.916714,264.825964,76.707770,0.000000,0.000000
5,30.530478,201.298664,173.692440,50.310625,17.167539,0.000000
6,13.966546,92.086569,79.457760,23.015219,7.853504,4.620257
7,5.308551,35.001230,30.201139,8.747866,2.985042,1.756116
8,2.022305,13.333802,11.505196,3.332520,1.137159,0.668996
9,0.947956,6.250220,5.393061,1.562119,0.533043,0.313592
10,0.126394,0.833363,0.719075,0.208283,0.071072,0.041812
11,0.063197,0.416681,0.359537,0.104141,0.035536,0.020906
12,0.063197,0.416681,0.359537,0.104141,0.035536,0.020906
20,0.063197,0.416681,0.359537,0.104141,0.035536,0.020906
