,1,2,3,4,5,6+
1,6.999980,0.000000,0.000000,0.000000,0.000000,0.000000
2,15.203333,335.796401,0.000000,0.000000,0.000000,0.000000
3,48.050062,1061.282922,1993.667250,0.000000,0.000000,0.000000
4,68.790069,1519.367976,2854.200432,470.641575,0.000000,0.000000
5,53.498029,1181.612318,2219.711382,366.017905,43.160366,0.000000
6,12.349959,272.773858,512.417845,84.494816,9.963521,0.000000
7,2.838275,62.689059,117.764191,19.418652,2.289823,0.000000
8,0.692262,15.290014,28.722973,4.736257,0.558493,0.000000
9,0.179988,3.975404,7.467973,1.231427,0.145208,0.000000
10,0.027690,0.611601,1.148919,0.189450,0.022340,0.000000
11,0.027690,0.611601,1.148919,0.189450,0.022340,0.000000
30,0.013845,0.305800,0.574459,0.094725,0.011170,0.000000
43,0.013845,0.305800,0.574459,0.094725,0.011170,0.000000
