,1,2,3,4+
1,18.999878,0.000000,0.000000,0.000000
2,4.971590,235.028375,0.000000,0.000000
3,8.890404,420.287480,1805.822123,0.000000
4,23.464726,1109.278110,4766.163745,728.093469
5,32.741560,1547.833813,6650.477765,1015.946931
6,9.131662,431.692809,1854.826663,283.348884
7,3.377901,159.687840,686.120449,104.813818
8,1.494208,70.637598,303.504014,46.364184
9,0.481546,22.764724,97.811720,14.942012
10,0.269099,12.721463,54.659491,8.349948
11,0.138090,6.528119,28.048949,4.284842
12,0.063734,3.012978,12.945669,1.977619
13,0.035408,1.673877,7.192038,1.098677
14,0.014163,0.669551,2.876815,0.439471
15,0.021245,1.004326,4.315223,0.659206
16,0.003541,0.167388,0.719204,0.109868
19,0.003541,0.167388,0.719204,0.109868
20,0.003541,0.167388,0.719204,0.109868
48,0.003541,0.167388,0.719204,0.109868
50,0.003541,0.167388,0.719204,0.109868
