,1,2,3,4+
1,19.999889,0.000000,0.000000,0.000000
2,4.068531,119.931436,0.000000,0.000000
3,0.631558,18.616947,245.751493,0.000000
4,1.546542,45.588690,601.789791,1236.074988
5,3.911069,115.289808,1521.873705,3125.925448
6,4.843096,142.763947,1884.543838,3870.849155
7,4.347546,128.156218,1691.715704,3474.780564
8,2.639377,77.803086,1027.033293,2109.524264
9,1.165855,34.366859,453.656919,931.810376
10,0.510318,15.043059,198.574668,407.871959
11,0.217418,6.409020,84.601748,173.771815
12,0.109940,3.240788,42.779752,87.869522
13,0.071379,2.104093,27.774913,57.049615
14,0.033638,0.991584,13.089327,26.885451
15,0.017229,0.507885,6.704289,13.770597
16,0.006564,0.193480,2.554015,5.245942
17,0.010666,0.314405,4.150274,8.524655
18,0.004102,0.120925,1.596259,3.278713
19,0.003282,0.096740,1.277008,2.622971
20,0.004923,0.145110,1.915511,3.934456
21,0.002461,0.072555,0.957756,1.967228
23,0.002461,0.072555,0.957756,1.967228
24,0.000820,0.024185,0.319252,0.655743
25,0.000820,0.024185,0.319252,0.655743
40,0.000820,0.024185,0.319252,0.655743
62,0.000820,0.024185,0.319252,0.655743
66,0.000820,0.024185,0.319252,0.655743
