,1,2,3,4+
1,112.999240,0.000000,0.000000,0.000000
2,84.141467,1253.857629,0.000000,0.000000
3,145.139492,2162.836766,4622.023837,0.000000
4,225.275535,3357.006446,7173.987450,1261.731259
5,199.688823,2975.718894,6359.168606,1118.424289
6,53.029164,790.228926,1688.734440,297.007633
7,20.600584,306.985362,656.033634,115.380484
8,8.735097,130.168498,278.172587,48.923845
9,2.455575,36.592432,78.198732,13.753270
10,0.955987,14.245909,30.443781,5.354326
11,0.543600,8.100615,17.311170,3.044617
12,0.131214,1.955321,4.178558,0.734908
13,0.149959,2.234652,4.775495,0.839894
14,0.074979,1.117326,2.387748,0.419947
15,0.018745,0.279332,0.596937,0.104987
17,0.018745,0.279332,0.596937,0.104987
19,0.037490,0.558663,1.193874,0.209974
20,0.018745,0.279332,0.596937,0.104987
21,0.018745,0.279332,0.596937,0.104987
22,0.018745,0.279332,0.596937,0.104987
28,0.018745,0.279332,0.596937,0.104987
30,0.018745,0.279332,0.596937,0.104987
32,0.018745,0.279332,0.596937,0.104987
40,0.037490,0.558663,1.193874,0.209974
51,0.018745,0.279332,0.596937,0.104987
66,0.018745,0.279332,0.596937,0.104987
