,1,2,3,4+
1,56.000093,0.000000,0.000000,0.000000
2,236.508906,1501.493094,0.000000,0.000000
3,444.457740,2821.670597,1594.873187,0.000000
4,234.433640,1488.318124,841.231671,462.014714
5,123.879508,786.457594,444.523940,244.137980
6,56.400426,358.061994,202.384883,111.152251
7,27.270536,173.128876,97.856427,53.743946
8,9.374247,59.513051,33.638147,18.474481
9,4.106075,26.067700,14.734064,8.092128
10,1.704408,10.820555,6.116027,3.358997
11,0.774731,4.918434,2.780012,1.526817
12,0.154946,0.983687,0.556002,0.305363
13,0.077473,0.491843,0.278001,0.152682
21,0.077473,0.491843,0.278001,0.152682
77,0.077473,0.491843,0.278001,0.152682
