,1,2,3,4,5,6+
1,12.999880,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.133559,32.866439,0.000000,0.000000,0.000000,0.000000
3,0.032294,7.947018,95.020689,0.000000,0.000000,0.000000
4,0.110272,27.135772,324.456277,492.297685,0.000000,0.000000
5,0.263580,64.862117,775.541627,1176.729730,456.602966,0.000000
6,0.321973,79.231517,947.353286,1437.419654,557.757708,227.915888
7,0.331187,81.498757,974.462165,1478.551971,573.718159,234.437788
8,0.227957,56.095914,670.726127,1017.693115,394.892457,161.364448
9,0.128492,31.619470,378.066835,573.641013,222.588230,90.955971
10,0.061026,15.017420,179.559884,272.446310,105.716538,43.198827
11,0.029522,7.264921,86.865009,131.800325,51.142091,20.898134
12,0.013176,3.242397,38.768611,58.823635,22.825162,9.327019
13,0.006340,1.560251,18.655572,28.306110,10.983536,4.488190
14,0.004854,1.194567,14.283173,21.671866,8.409270,3.436270
15,0.001585,0.390063,4.663893,7.076528,2.745884,1.122047
16,0.001189,0.292547,3.497920,5.307396,2.059413,0.841536
17,0.000198,0.048758,0.582987,0.884566,0.343236,0.140256
18,0.000396,0.097516,1.165973,1.769132,0.686471,0.280512
19,0.000396,0.097516,1.165973,1.769132,0.686471,0.280512
20,0.000099,0.024379,0.291493,0.442283,0.171618,0.070128
21,0.000099,0.024379,0.291493,0.442283,0.171618,0.070128
22,0.000198,0.048758,0.582987,0.884566,0.343236,0.140256
24,0.000198,0.048758,0.582987,0.884566,0.343236,0.140256
25,0.000099,0.024379,0.291493,0.442283,0.171618,0.070128
37,0.000099,0.024379,0.291493,0.442283,0.171618,0.070128
49,0.000099,0.024379,0.291493,0.442283,0.171618,0.070128
80,0.000099,0.024379,0.291493,0.442283,0.171618,0.070128
90,0.000099,0.024379,0.291493,0.442283,0.171618,0.070128
