,1,2,3,4,5,6+
1,23.999911,0.000000,0.000000,0.000000,0.000000,0.000000
2,3.403841,162.596146,0.000000,0.000000,0.000000,0.000000
3,3.203487,153.025537,930.770981,0.000000,0.000000,0.000000
4,9.601214,458.634902,2789.626273,504.137634,0.000000,0.000000
5,15.342343,732.879612,4457.707448,805.591095,270.479544,0.000000
6,5.430819,259.421691,1577.920826,285.159800,95.743229,99.323652
7,2.545916,121.614387,739.714068,133.680165,44.883503,46.561970
8,1.234383,58.964551,358.649245,64.814625,21.761698,22.575501
9,0.635894,30.375678,184.758702,33.389352,11.210572,11.629803
10,0.313272,14.964488,91.020831,16.449166,5.522855,5.729388
11,0.109879,5.248738,31.925217,5.769484,1.937121,2.009562
12,0.056108,2.680207,16.302238,2.946119,0.989168,1.026159
13,0.021041,1.005078,6.113339,1.104795,0.370938,0.384810
14,0.009351,0.446701,2.717040,0.491020,0.164861,0.171027
17,0.002338,0.111675,0.679260,0.122755,0.041215,0.042757
18,0.002338,0.111675,0.679260,0.122755,0.041215,0.042757
