,1,2,3,4,5,6+
1,13187.034966,0.000000,0.000000,0.000000,0.000000,0.000000
2,12855.467287,14977.559661,0.000000,0.000000,0.000000,0.000000
3,10961.519407,12770.971853,9068.498976,0.000000,0.000000,0.000000
4,3645.482706,4247.253989,3015.919140,2451.319974,0.000000,0.000000
5,1279.102433,1490.247890,1058.205407,860.102652,555.326527,0.000000
6,449.309683,523.478644,371.715293,302.127836,195.069276,159.291743
7,177.164088,206.409121,146.568399,119.129866,76.916371,62.809188
8,79.937155,93.132632,66.132256,53.751879,34.704979,28.339760
9,34.355013,40.026103,28.422009,23.101229,14.915342,12.179729
10,14.370724,16.742945,11.888945,9.663259,6.239097,5.094788
11,6.062649,7.063430,5.015649,4.076687,2.632119,2.149364
12,3.368139,3.924128,2.786471,2.264826,1.462288,1.194091
13,1.347255,1.569651,1.114589,0.905931,0.584915,0.477636
16,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
21,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
22,0.449085,0.523217,0.371530,0.301977,0.194972,0.159212
24,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
43,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
44,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
55,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
85,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
87,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
97,0.224543,0.261609,0.185765,0.150988,0.097486,0.079606
