,1,2,3,4,5,6+
1,38.999858,0.000000,0.000000,0.000000,0.000000,0.000000
2,9.412265,149.587728,0.000000,0.000000,0.000000,0.000000
3,46.994003,746.868713,407.137331,0.000000,0.000000,0.000000
4,47.835744,760.246384,414.429843,62.488091,0.000000,0.000000
5,18.598245,295.579146,161.127790,24.294988,11.399859,0.000000
6,5.604951,89.078647,48.559060,7.321777,3.435574,0.000000
7,1.601414,25.451042,13.874017,2.091936,0.981593,0.000000
8,0.363958,5.784328,3.153186,0.475440,0.223089,0.000000
9,0.036396,0.578433,0.315319,0.047544,0.022309,0.000000
10,0.072792,1.156866,0.630637,0.095088,0.044618,0.000000
11,0.036396,0.578433,0.315319,0.047544,0.022309,0.000000
13,0.036396,0.578433,0.315319,0.047544,0.022309,0.000000
