,1,2,3,4,5,6+
1,2385.003223,0.000000,0.000000,0.000000,0.000000,0.000000
2,5637.923282,8071.077903,0.000000,0.000000,0.000000,0.000000
3,7151.874552,10238.404068,2172.718074,0.000000,0.000000,0.000000
4,1210.220995,1732.515226,367.661515,75.601468,0.000000,0.000000
5,333.282238,477.116621,101.250146,20.819856,10.530883,0.000000
6,53.367569,76.399374,16.212908,3.333826,1.686281,0.000000
7,4.241131,6.071473,1.288443,0.264940,0.134009,0.000000
8,2.827421,4.047649,0.858962,0.176627,0.089339,0.000000
9,0.353428,0.505956,0.107370,0.022078,0.011167,0.000000
10,0.706855,1.011912,0.214741,0.044157,0.022335,0.000000
12,0.706855,1.011912,0.214741,0.044157,0.022335,0.000000
14,0.353428,0.505956,0.107370,0.022078,0.011167,0.000000
15,0.353428,0.505956,0.107370,0.022078,0.011167,0.000000
21,0.353428,0.505956,0.107370,0.022078,0.011167,0.000000
34,0.353428,0.505956,0.107370,0.022078,0.011167,0.000000
50,0.353428,0.505956,0.107370,0.022078,0.011167,0.000000
