,1,2,3,4,5,6+
1,996.000155,0.000000,0.000000,0.000000,0.000000,0.000000
2,4907.232355,5548.769173,0.000000,0.000000,0.000000,0.000000
3,4596.765595,5197.714187,753.521633,0.000000,0.000000,0.000000
4,808.398218,914.082478,132.516121,73.003326,0.000000,0.000000
5,144.004257,162.830354,23.605799,13.004469,23.554969,0.000000
6,50.348300,56.930480,8.253310,4.546761,8.235539,103.683290
7,10.199871,11.533330,1.672007,0.921111,1.668407,21.004804
8,5.425463,6.134750,0.889365,0.489953,0.887450,11.172768
10,0.217019,0.245390,0.035575,0.019598,0.035498,0.446911
12,0.217019,0.245390,0.035575,0.019598,0.035498,0.446911
13,0.217019,0.245390,0.035575,0.019598,0.035498,0.446911
20,0.217019,0.245390,0.035575,0.019598,0.035498,0.446911
31,0.217019,0.245390,0.035575,0.019598,0.035498,0.446911
