,1,2,3,4,5,6+
1,11.000014,0.000000,0.000000,0.000000,0.000000,0.000000
2,40.318739,368.681612,0.000000,0.000000,0.000000,0.000000
3,112.896299,1032.343541,808.760764,0.000000,0.000000,0.000000
4,87.095464,796.416183,623.930054,216.558107,0.000000,0.000000
5,61.097082,558.682422,437.684167,151.914552,48.621436,0.000000
6,32.333184,295.660304,231.626822,80.394694,25.730948,13.253802
7,14.285648,130.630473,102.338802,35.520484,11.368608,5.855877
8,6.714255,61.396322,48.099237,16.694627,5.343246,2.752262
9,2.476179,22.642615,17.738726,6.156884,1.970559,1.015019
10,1.238090,11.321308,8.869363,3.078442,0.985279,0.507509
11,0.428569,3.918914,3.070164,1.065615,0.341058,0.175676
12,0.095238,0.870870,0.682259,0.236803,0.075791,0.039039
17,0.047619,0.435435,0.341129,0.118402,0.037895,0.019520
