,1,2,3,4,5,6+
1,455.000229,0.000000,0.000000,0.000000,0.000000,0.000000
2,2727.136371,2880.865698,0.000000,0.000000,0.000000,0.000000
3,2422.856692,2559.433700,729.710100,0.000000,0.000000,0.000000
4,753.577454,796.056795,226.960629,130.404338,0.000000,0.000000
5,256.781095,271.255906,77.336707,44.435205,16.190573,0.000000
6,69.742898,73.674322,21.004997,12.068801,4.397432,23.110534
7,17.777602,18.779729,5.354215,3.076361,1.120914,5.890920
8,9.230678,9.751013,2.780073,1.597341,0.582013,3.058747
9,3.076893,3.250338,0.926691,0.532447,0.194004,1.019582
10,1.709385,1.805743,0.514828,0.295804,0.107780,0.566435
11,0.683754,0.722297,0.205931,0.118322,0.043112,0.226574
19,0.341877,0.361149,0.102966,0.059161,0.021556,0.113287
