,1,2,3,4,5,6+
1,34.999861,0.000000,0.000000,0.000000,0.000000,0.000000
2,199.705949,620.291307,0.000000,0.000000,0.000000,0.000000
3,102.573127,318.594511,481.832505,0.000000,0.000000,0.000000
4,84.145455,261.357733,395.269368,171.228307,0.000000,0.000000
5,73.491165,228.265263,345.221339,149.547802,33.475337,0.000000
6,42.283999,131.335080,198.627121,86.044071,19.260426,5.449852
7,20.310326,63.084345,95.406816,41.329657,9.251385,2.617734
8,7.441283,23.112799,34.955083,15.142331,3.389516,0.959084
9,2.976513,9.245119,13.982033,6.056933,1.355806,0.383633
10,1.488257,4.622560,6.991017,3.028466,0.677903,0.191817
11,0.350178,1.087661,1.644945,0.712580,0.159507,0.045133
13,0.087545,0.271915,0.411236,0.178145,0.039877,0.011283
